LoyaltyID,Policy ID,Automobile Lifetime Value,Coverage,Expiry Date,Employment Status,Income,Claim Location Type,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy Level,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Premiums Over Claim,Expiry Month Number,Expiry Month,Policy Count
226623,LQ76461,"5,170",Basic,21/10/2019,Employed,"35,334",Suburban,65,29,31,0,4,Personal Auto,Personal L2,Offer 4,Web,468,Four-Door Car,Small,4.30555556,10,Oct,1
575070,HF75276,"3,053",Extended,12/10/2019,Unemployed,0,Suburban,93,15,31,3,1,Personal Auto,Personal L3,Offer 1,Branch,446.4,Four-Door Car,Large,6.45833333,10,Oct,1
225077,NP33989,"12,362",Premium,27/10/2019,Unemployed,0,Rural,113,4,92,0,2,Personal Auto,Personal L3,Offer 3,Branch,217.93,Four-Door Car,Medium,47.703391,10,Oct,1
292943,JG84729,"14,182",Basic,09/10/2019,Unemployed,0,Suburban,72,15,91,2,2,Personal Auto,Personal L1,Offer 1,Call Center,345.6,Four-Door Car,Medium,18.95833333,10,Oct,1
197923,FN33339,"4,151",Premium,04/10/2019,Employed,"53,787",Suburban,104,20,77,0,1,Corporate Auto,Corporate L2,Offer 1,Agent,666.09,Four-Door Car,Medium,12.02239938,10,Oct,1
712054,UP30859,"7,492",Basic,06/10/2019,Employed,"39,815",Rural,64,17,68,0,2,Special Auto,Special L3,Offer 3,Branch,91.39,Four-Door Car,Medium,47.62008973,10,Oct,1
583565,BR99015,"6,804",Extended,30/10/2019,Unemployed,0,Suburban,94,25,20,0,6,Personal Auto,Personal L3,Offer 2,Call Center,451.2,Four-Door Car,Small,4.16666667,10,Oct,1
846698,FG15434,"5,555",Basic,24/10/2019,Employed,"52,984",Rural,69,12,81,0,5,Personal Auto,Personal L2,Offer 1,Web,167.67,Two-Door Car,Medium,33.33333333,10,Oct,1
222663,AA56476,"5,595",Basic,12/10/2019,Employed,"74,454",Suburban,71,25,29,0,3,Corporate Auto,Corporate L2,Offer 2,Call Center,340.8,Four-Door Car,Medium,6.04166667,10,Oct,1
582514,JQ65500,"8,621",Premium,17/10/2019,Employed,"44,988",Suburban,108,30,57,0,3,Corporate Auto,Corporate L2,Offer 1,Web,518.4,Two-Door Car,Medium,11.875,10,Oct,1
875985,KE45653,"4,732",Basic,26/10/2019,Unemployed,0,Suburban,64,14,92,0,7,Personal Auto,Personal L1,Offer 3,Web,307.2,Four-Door Car,Medium,19.16666667,10,Oct,1
589400,VK98184,"5,034",Extended,21/10/2019,Employed,"77,031",Suburban,125,17,17,0,1,Personal Auto,Personal L3,Offer 2,Call Center,600,SUV,Medium,3.54166667,10,Oct,1
953386,FA82777,"4,166",Basic,22/10/2019,Unemployed,0,Suburban,64,27,32,3,5,Personal Auto,Personal L1,Offer 1,Agent,575.89,Four-Door Car,Small,3.5562347,10,Oct,1
347099,BS29584,"2,590",Basic,05/10/2019,Unemployed,0,Suburban,73,6,11,0,1,Personal Auto,Personal L3,Offer 1,Web,350.4,Four-Door Car,Medium,2.29166667,10,Oct,1
258849,IA85970,"8,099",Basic,30/10/2019,Unemployed,0,Urban,112,19,42,0,6,Personal Auto,Personal L3,Offer 1,Branch,438.81,SUV,Medium,10.71990155,10,Oct,1
245901,CJ78727,"2,236",Basic,03/10/2019,Unemployed,0,Suburban,64,12,56,3,1,Corporate Auto,Corporate L1,Offer 4,Call Center,307.2,Two-Door Car,Medium,11.66666667,10,Oct,1
184371,ZX85480,"7,995",Basic,09/10/2019,Employed,"66,685",Rural,67,35,50,2,2,Personal Auto,Personal L2,Offer 2,Call Center,38.76,Two-Door Car,Large,86.42930857,10,Oct,1
560596,XZ40716,"8,055",Premium,18/10/2019,Employed,"75,531",Suburban,102,2,13,0,4,Personal Auto,Personal L3,Offer 1,Web,489.6,Four-Door Car,Medium,2.70833333,10,Oct,1
409789,LR27773,"5,329",Basic,22/10/2019,Employed,"43,671",Urban,67,6,67,0,3,Corporate Auto,Corporate L2,Offer 3,Agent,190.65,Four-Door Car,Medium,23.54576449,10,Oct,1
699746,JD19036,"16,261",Extended,18/10/2019,Employed,"41,671",Urban,136,15,30,0,2,Personal Auto,Personal L1,Offer 1,Agent,570.39,SUV,Medium,7.15300058,10,Oct,1
542992,DY49235,"5,206",Basic,08/10/2019,LTD,"25,237",Suburban,69,23,52,0,9,Personal Auto,Personal L3,Offer 2,Agent,378.35,Four-Door Car,Medium,9.48328267,10,Oct,1
210014,GC93551,"5,290",Basic,02/10/2019,Employed,"27,179",Suburban,66,8,91,0,9,Personal Auto,Personal L3,Offer 1,Branch,344.2,Four-Door Car,Medium,17.44915747,10,Oct,1
369204,TH67541,"5,653",Basic,12/10/2019,Medical Leave,"16,171",Urban,74,8,36,0,4,Corporate Auto,Corporate L3,Offer 1,Agent,311,Four-Door Car,Medium,8.5659164,10,Oct,1
553462,WH77063,"4,352",Premium,10/10/2019,Employed,"74,163",Suburban,108,14,63,0,1,Personal Auto,Personal L1,Offer 4,Agent,518.4,Four-Door Car,Small,13.125,10,Oct,1
619871,OT53330,"10,720",Extended,31/10/2019,Employed,"34,837",Suburban,139,4,2,1,4,Personal Auto,Personal L3,Offer 1,Branch,667.2,SUV,Medium,0.41666667,10,Oct,1
113831,SP56326,"7,453",Premium,01/10/2019,Medical Leave,"12,195",Suburban,101,29,35,0,7,Personal Auto,Personal L3,Offer 1,Branch,670.58,Four-Door Car,Medium,5.27155597,10,Oct,1
587724,BL44708,"12,557",Basic,14/10/2019,Unemployed,0,Suburban,70,34,10,0,2,Personal Auto,Personal L2,Offer 1,Branch,504,Two-Door Car,Small,1.38888889,10,Oct,1
955968,VL36269,"2,467",Basic,14/10/2019,Unemployed,0,Suburban,70,6,18,0,1,Special Auto,Special L1,Offer 1,Branch,504,Four-Door Car,Small,2.5,10,Oct,1
384737,TT19625,"15,277",Basic,06/10/2019,Employed,"38,183",Suburban,191,21,24,0,8,Personal Auto,Personal L3,Offer 1,Branch,981.01,Luxury Car,Medium,4.67273524,10,Oct,1
454079,PV62467,"4,850",Basic,12/10/2019,Employed,"36,413",Rural,61,21,76,0,3,Personal Auto,Personal L3,Offer 1,Branch,153.01,Four-Door Car,Medium,30.29867329,10,Oct,1
525218,YY11432,"16,515",Extended,28/10/2019,Employed,"51,725",Rural,138,9,16,1,2,Personal Auto,Personal L3,Offer 1,Agent,159,SUV,Medium,13.88679245,10,Oct,1
977493,NS45347,"5,631",Basic,02/10/2019,Medical Leave,"17,291",Suburban,73,3,25,0,5,Personal Auto,Personal L2,Offer 1,Agent,350.4,Four-Door Car,Medium,5.20833333,10,Oct,1
772723,HI41970,"5,678",Basic,02/10/2019,Employed,"68,671",Rural,70,30,49,0,6,Special Auto,Special L2,Offer 2,Call Center,8.08,Two-Door Car,Medium,424.5049505,10,Oct,1
376677,IX46908,"5,477",Basic,24/10/2019,Medical Leave,"21,289",Suburban,71,15,98,0,3,Corporate Auto,Corporate L2,Offer 2,Branch,340.8,Four-Door Car,Large,20.41666667,10,Oct,1
263729,UP29839,"19,161",Extended,08/10/2019,Employed,"22,705",Suburban,239,19,69,0,7,Personal Auto,Personal L1,Offer 2,Agent,"1,294.7",SUV,Medium,12.73731366,10,Oct,1
891683,FT65961,"4,962",Basic,20/10/2019,Employed,"23,300",Suburban,63,3,35,1,4,Corporate Auto,Corporate L3,Offer 3,Branch,339.91,Four-Door Car,Small,6.48701127,10,Oct,1
173666,QL46987,"9,083",Premium,24/10/2019,Employed,"34,430",Rural,117,16,51,0,8,Personal Auto,Personal L3,Offer 1,Branch,232.88,Four-Door Car,Medium,25.62263827,10,Oct,1
366616,UG12132,"5,257",Basic,16/10/2019,Employed,"77,693",Urban,65,30,15,0,7,Personal Auto,Personal L1,Offer 2,Call Center,225.05,Four-Door Car,Medium,4.33237058,10,Oct,1
367346,IJ26642,"5,107",Basic,18/10/2019,Employed,"35,625",Urban,65,10,56,1,3,Personal Auto,Personal L3,Offer 2,Agent,288.57,Four-Door Car,Medium,12.61392383,10,Oct,1
945091,JS12902,"4,123",Basic,29/10/2019,Medical Leave,"24,732",Rural,107,18,44,0,1,Corporate Auto,Corporate L3,Offer 3,Branch,72.77,Sports Car,Medium,64.69699052,10,Oct,1
367656,BU53191,"8,834",Basic,10/10/2019,Employed,"34,133",Rural,111,0,72,0,7,Personal Auto,Personal L1,Offer 1,Call Center,226.97,SUV,Small,35.21170199,10,Oct,1
466103,QL77686,"4,725",Basic,16/10/2019,Employed,"23,986",Urban,119,31,3,0,1,Corporate Auto,Corporate L3,Offer 2,Call Center,463.34,SUV,Small,0.77049251,10,Oct,1
671058,DF62718,"7,294",Extended,15/10/2019,Employed,"83,488",Suburban,90,14,20,0,3,Personal Auto,Personal L2,Offer 4,Agent,432.78,Four-Door Car,Large,4.15915708,10,Oct,1
336271,CW16221,"7,090",Extended,17/10/2019,Employed,"45,254",Suburban,93,4,25,3,4,Corporate Auto,Corporate L3,Offer 3,Web,446.4,Four-Door Car,Medium,5.20833333,10,Oct,1
480808,XZ87318,"5,381",Basic,08/10/2019,Employed,"55,350",Suburban,67,0,13,0,9,Corporate Auto,Corporate L3,Offer 1,Agent,321.6,Four-Door Car,Medium,2.70833333,10,Oct,1
488649,PZ47901,"5,504",Basic,19/10/2019,Unemployed,0,Suburban,73,18,45,0,5,Corporate Auto,Corporate L3,Offer 1,Call Center,350.4,Four-Door Car,Medium,9.375,10,Oct,1
433301,BI33231,"5,121",Extended,26/10/2019,Unemployed,0,Urban,76,11,14,4,3,Personal Auto,Personal L3,Offer 2,Agent,277.22,Four-Door Car,Medium,3.83810692,10,Oct,1
257393,ZB54635,"2,525",Basic,15/10/2019,Unemployed,0,Suburban,68,11,81,3,1,Personal Auto,Personal L1,Offer 1,Agent,386.98,Two-Door Car,Small,14.23329371,10,Oct,1
158995,MR56401,"2,543",Basic,28/10/2019,Employed,"37,072",Suburban,64,1,1,0,1,Personal Auto,Personal L3,Offer 3,Call Center,307.2,Four-Door Car,Large,0.20833333,10,Oct,1
849351,WG33213,"2,808",Basic,01/10/2019,Employed,"55,005",Suburban,70,31,39,1,1,Personal Auto,Personal L2,Offer 4,Call Center,336,Four-Door Car,Medium,8.125,10,Oct,1
442766,VC68509,"9,487",Extended,24/10/2019,Employed,"42,240",Rural,79,25,10,0,2,Personal Auto,Personal L3,Offer 3,Agent,46.39,Four-Door Car,Medium,17.02953223,10,Oct,1
937151,XZ62712,"44,468",Extended,24/10/2019,Employed,"32,948",Suburban,127,20,46,1,2,Personal Auto,Personal L2,Offer 1,Call Center,"1,428.97",SUV,Medium,4.08825938,10,Oct,1
674820,AO20938,"32,021",Basic,25/10/2019,Employed,"31,433",Suburban,100,5,23,0,2,Personal Auto,Personal L1,Offer 2,Call Center,635.02,SUV,Small,3.62193317,10,Oct,1
741153,LD76400,"31,317",Extended,07/10/2019,Employed,"42,522",Suburban,132,3,85,0,2,Corporate Auto,Corporate L1,Offer 3,Agent,909.88,SUV,Medium,12.33129643,10,Oct,1
475630,ZV93969,"4,754",Extended,15/10/2019,Unemployed,0,Suburban,136,5,46,0,1,Corporate Auto,Corporate L1,Offer 1,Call Center,652.8,SUV,Medium,9.58333333,10,Oct,1
783113,CC85895,"8,509",Basic,16/10/2019,Employed,"56,481",Urban,106,7,17,0,3,Personal Auto,Personal L1,Offer 1,Branch,273.25,SUV,Medium,6.5946935,10,Oct,1
872958,FF53048,"3,466",Extended,26/10/2019,Employed,"48,744",Suburban,86,3,59,0,1,Personal Auto,Personal L3,Offer 1,Agent,412.8,Two-Door Car,Small,12.29166667,10,Oct,1
761380,KP18988,"21,531",Premium,28/10/2019,Unemployed,0,Suburban,101,21,35,0,2,Personal Auto,Personal L3,Offer 1,Branch,484.8,Four-Door Car,Medium,7.29166667,10,Oct,1
929712,EN77569,"3,808",Extended,16/10/2019,Employed,"94,903",Suburban,94,3,38,0,1,Special Auto,Special L3,Offer 2,Agent,451.2,Two-Door Car,Small,7.91666667,10,Oct,1
397256,HQ23708,"8,597",Basic,23/10/2019,Employed,"53,736",Rural,71,2,20,0,2,Personal Auto,Personal L3,Offer 4,Web,169.29,Two-Door Car,Medium,8.3879733,10,Oct,1
673450,PP97061,"4,283",Basic,04/10/2019,Employed,"40,864",Rural,109,16,70,1,1,Personal Auto,Personal L3,Offer 1,Agent,166.94,SUV,Medium,45.70504373,10,Oct,1
899111,EO75698,"22,243",Premium,27/10/2019,Employed,"83,894",Rural,110,6,46,0,2,Personal Auto,Personal L1,Offer 2,Agent,82.02,Four-Door Car,Medium,61.69227018,10,Oct,1
283398,KL27677,"10,794",Extended,26/10/2019,Employed,"24,195",Urban,90,32,70,0,2,Personal Auto,Personal L3,Offer 1,Branch,360.27,Two-Door Car,Large,17.48688484,10,Oct,1
952932,OO35641,"32,872",Basic,19/10/2019,Employed,"78,487",Urban,117,5,17,0,2,Personal Auto,Personal L3,Offer 3,Agent,448.26,SUV,Medium,4.43715701,10,Oct,1
998223,LX95134,"3,675",Extended,10/10/2019,Employed,"84,814",Suburban,90,25,60,0,1,Corporate Auto,Corporate L3,Offer 4,Call Center,512.82,Four-Door Car,Medium,10.53001053,10,Oct,1
622520,SC81807,"4,095",Basic,04/10/2019,Employed,"32,180",Suburban,103,3,28,0,1,Special Auto,Special L2,Offer 3,Call Center,558.84,Sports Car,Small,5.16069,10,Oct,1
562683,OL55220,"5,241",Basic,12/10/2019,Employed,"48,345",Urban,67,7,1,0,7,Personal Auto,Personal L3,Offer 2,Web,212.01,Four-Door Car,Large,0.31602283,10,Oct,1
872834,UH89141,"33,280",Basic,06/10/2019,Employed,"59,130",Urban,117,21,7,0,2,Corporate Auto,Corporate L3,Offer 4,Call Center,436.53,Sports Car,Medium,1.87615971,10,Oct,1
730611,PJ86059,"2,656",Basic,10/10/2019,Employed,"83,460",Suburban,66,20,18,0,1,Corporate Auto,Corporate L2,Offer 2,Call Center,443.45,Four-Door Car,Medium,2.67899425,10,Oct,1
388927,WK23685,"6,637",Extended,02/10/2019,Employed,"47,274",Rural,83,32,26,1,5,Corporate Auto,Corporate L2,Offer 1,Agent,182.43,Four-Door Car,Medium,11.82919476,10,Oct,1
295497,PK37320,"2,629",Basic,30/10/2019,Employed,"83,838",Urban,65,1,74,0,1,Personal Auto,Personal L1,Offer 3,Call Center,281.41,Two-Door Car,Medium,17.09249849,10,Oct,1
661474,NT59303,"10,115",Premium,10/10/2019,Employed,"63,528",Suburban,256,15,33,0,1,Personal Auto,Personal L3,Offer 2,Agent,"1,228.8",Luxury Car,Large,6.875,10,Oct,1
757475,ES87355,"7,565",Basic,19/10/2019,Employed,"48,381",Suburban,63,2,71,0,2,Personal Auto,Personal L3,Offer 1,Agent,302.4,Two-Door Car,Small,14.79166667,10,Oct,1
269966,LK35963,"17,019",Basic,25/10/2019,Employed,"89,601",Rural,70,1,8,0,2,Personal Auto,Personal L3,Offer 2,Branch,117.02,Two-Door Car,Medium,4.78550675,10,Oct,1
231273,SM58898,"17,224",Basic,30/10/2019,Employed,"85,378",Suburban,107,7,4,0,2,Corporate Auto,Corporate L1,Offer 4,Call Center,513.6,SUV,Medium,0.83333333,10,Oct,1
853010,IQ63581,"5,067",Basic,21/10/2019,Employed,"40,215",Rural,64,11,22,0,3,Personal Auto,Personal L2,Offer 3,Branch,98.48,Four-Door Car,Medium,14.29731925,10,Oct,1
430097,AI85843,"6,757",Extended,01/10/2019,Employed,"33,288",Urban,86,1,27,2,9,Personal Auto,Personal L3,Offer 1,Branch,221.86,Four-Door Car,Medium,10.46605968,10,Oct,1
257124,BJ13380,"5,335",Basic,01/10/2019,Employed,"91,603",Suburban,69,4,92,2,3,Personal Auto,Personal L2,Offer 1,Agent,472.67,Four-Door Car,Small,13.43008865,10,Oct,1
984522,OA57352,"6,274",Extended,05/10/2019,Retired,"18,577",Suburban,86,21,76,0,6,Personal Auto,Personal L2,Offer 1,Branch,412.8,Four-Door Car,Medium,15.83333333,10,Oct,1
269168,OZ97304,"2,630",Extended,24/10/2019,Unemployed,0,Suburban,78,14,23,1,1,Corporate Auto,Corporate L3,Offer 3,Call Center,374.4,Four-Door Car,Medium,4.79166667,10,Oct,1
649988,FY82691,"6,246",Extended,31/10/2019,Employed,"39,608",Rural,78,14,15,1,7,Corporate Auto,Corporate L3,Offer 2,Agent,22.96,Four-Door Car,Medium,50.95818815,10,Oct,1
170079,EU95973,"14,942",Basic,14/10/2019,LTD,"22,978",Suburban,190,8,68,0,4,Personal Auto,Personal L3,Offer 1,Branch,912,Luxury Car,Medium,14.16666667,10,Oct,1
804248,WZ40465,"5,041",Basic,15/10/2019,Employed,"36,234",Rural,63,0,44,0,5,Personal Auto,Personal L3,Offer 3,Web,113.53,Four-Door Car,Small,24.4164538,10,Oct,1
339583,RZ24101,"7,143",Premium,09/10/2019,Medical Leave,"24,417",Suburban,185,22,25,0,1,Personal Auto,Personal L3,Offer 1,Call Center,888,SUV,Medium,5.20833333,10,Oct,1
545312,QR88427,"4,363",Basic,27/10/2019,Unemployed,0,Suburban,63,13,49,0,7,Personal Auto,Personal L3,Offer 1,Agent,302.4,Four-Door Car,Small,10.20833333,10,Oct,1
515790,QO16222,"6,384",Basic,07/10/2019,Unemployed,0,Suburban,196,13,89,2,1,Personal Auto,Personal L3,Offer 2,Call Center,"2,327.17",Luxury SUV,Small,7.49579962,10,Oct,1
537914,QB15706,"17,289",Premium,01/10/2019,Unemployed,0,Suburban,158,3,10,0,2,Special Auto,Special L3,Offer 3,Agent,758.4,SUV,Small,2.08333333,10,Oct,1
250696,ZX23819,"7,984",Basic,08/10/2019,Unemployed,0,Suburban,72,1,77,0,2,Personal Auto,Personal L3,Offer 2,Call Center,866.21,Two-Door Car,Large,6.40029554,10,Oct,1
858667,KU14261,"7,268",Extended,23/10/2019,Employed,"38,179",Urban,90,12,91,1,3,Personal Auto,Personal L1,Offer 1,Call Center,374.72,Four-Door Car,Medium,21.85631939,10,Oct,1
258358,OI74902,"7,980",Basic,20/10/2019,Retired,"15,630",Suburban,115,8,60,1,3,Personal Auto,Personal L1,Offer 1,Web,656.78,SUV,Medium,10.50580103,10,Oct,1
151972,TV82603,"14,895",Basic,13/10/2019,Employed,"48,081",Urban,188,31,22,0,5,Personal Auto,Personal L3,Offer 1,Branch,881.36,Luxury SUV,Small,4.69274757,10,Oct,1
832062,YC77374,"5,120",Basic,23/10/2019,Employed,"26,890",Suburban,65,28,37,0,4,Personal Auto,Personal L3,Offer 2,Branch,312,Two-Door Car,Small,7.70833333,10,Oct,1
105862,MS41043,"7,469",Basic,25/10/2019,Unemployed,0,Suburban,199,10,27,0,1,Personal Auto,Personal L3,Offer 2,Call Center,"1,956.37",Luxury SUV,Medium,2.746413,10,Oct,1
211989,CM94209,"3,087",Extended,16/10/2019,Employed,"92,147",Urban,77,25,27,2,1,Personal Auto,Personal L2,Offer 1,Agent,278.48,Four-Door Car,Medium,7.46552715,10,Oct,1
622509,IQ96928,"4,348",Basic,12/10/2019,Unemployed,0,Suburban,62,20,9,0,7,Corporate Auto,Corporate L1,Offer 1,Agent,675.66,Four-Door Car,Small,0.82585916,10,Oct,1
924207,ON77827,"2,790",Basic,05/10/2019,Medical Leave,"22,974",Urban,71,0,8,0,1,Personal Auto,Personal L3,Offer 4,Call Center,180.67,Four-Door Car,Large,3.14385343,10,Oct,1
312010,QK88438,"5,323",Basic,20/10/2019,Employed,"55,289",Rural,67,10,71,0,3,Personal Auto,Personal L3,Offer 2,Agent,134.12,Four-Door Car,Medium,35.4682374,10,Oct,1
536394,NL59519,"11,566",Extended,29/10/2019,Employed,"64,642",Urban,96,3,79,0,2,Personal Auto,Personal L2,Offer 3,Branch,404.27,Four-Door Car,Large,18.75973978,10,Oct,1
833882,XT45580,"4,089",Basic,11/10/2019,Employed,"60,759",Suburban,104,20,85,0,1,Corporate Auto,Corporate L3,Offer 3,Branch,499.2,SUV,Large,17.70833333,10,Oct,1
123007,FG46258,"6,922",Extended,31/10/2019,Medical Leave,"16,483",Urban,90,14,68,0,9,Corporate Auto,Corporate L2,Offer 3,Web,320.52,Two-Door Car,Medium,19.0939723,10,Oct,1
705196,IX68587,"5,097",Basic,08/10/2019,LTD,"22,886",Suburban,65,9,81,0,3,Personal Auto,Personal L2,Offer 1,Agent,312,Four-Door Car,Small,16.875,10,Oct,1
628452,IN95983,"6,798",Extended,09/10/2019,Employed,"32,517",Suburban,94,11,53,3,3,Special Auto,Special L3,Offer 1,Branch,451.2,Four-Door Car,Small,11.04166667,10,Oct,1
892748,EL55611,"5,555",Extended,06/10/2019,Employed,"51,705",Urban,139,26,79,0,1,Personal Auto,Personal L3,Offer 1,Agent,545.29,SUV,Medium,20.13790827,10,Oct,1
244865,PU73561,"4,196",Basic,30/10/2019,Employed,"24,641",Suburban,105,12,82,0,1,Personal Auto,Personal L2,Offer 2,Agent,504,SUV,Medium,17.08333333,10,Oct,1
791793,YM18992,"2,835",Basic,09/10/2019,Employed,"24,506",Suburban,71,7,47,0,1,Personal Auto,Personal L1,Offer 1,Agent,511.2,Two-Door Car,Medium,6.52777778,10,Oct,1
881563,MT53449,"16,302",Extended,22/10/2019,Retired,"19,614",Suburban,85,21,32,0,2,Personal Auto,Personal L3,Offer 2,Agent,574.02,Two-Door Car,Medium,4.73851085,10,Oct,1
743212,TF35512,"7,026",Extended,03/10/2019,Employed,"48,117",Suburban,88,4,51,0,3,Corporate Auto,Corporate L3,Offer 3,Agent,422.4,Four-Door Car,Medium,10.625,10,Oct,1
421001,VM21699,"4,437",Basic,30/10/2019,Employed,"77,609",Rural,111,26,75,0,1,Corporate Auto,Corporate L3,Offer 2,Branch,62.94,Sports Car,Medium,132.26882745,10,Oct,1
296282,CK19789,"5,887",Basic,20/10/2019,Employed,"62,773",Rural,73,19,57,0,9,Personal Auto,Personal L3,Offer 4,Branch,80.67,Four-Door Car,Medium,51.5805132,10,Oct,1
201536,RQ79244,"3,363",Extended,29/10/2019,Unemployed,0,Suburban,97,28,29,0,1,Personal Auto,Personal L1,Offer 1,Branch,698.4,Four-Door Car,Medium,4.02777778,10,Oct,1
512948,RD53171,"3,063",Extended,04/10/2019,Unemployed,0,Suburban,95,14,57,2,1,Personal Auto,Personal L2,Offer 1,Agent,456,Two-Door Car,Medium,11.875,10,Oct,1
865069,OL72737,"3,103",Extended,10/10/2019,Employed,"21,235",Urban,79,18,56,0,1,Personal Auto,Personal L2,Offer 4,Agent,244.23,Two-Door Car,Medium,18.1140728,10,Oct,1
676910,RL64888,"2,571",Basic,14/10/2019,Employed,"29,697",Suburban,66,0,58,4,1,Personal Auto,Personal L2,Offer 4,Agent,316.8,Four-Door Car,Medium,12.08333333,10,Oct,1
758106,EP18940,"9,473",Extended,06/10/2019,Unemployed,0,Suburban,86,30,32,0,2,Personal Auto,Personal L3,Offer 1,Call Center,412.8,Four-Door Car,Medium,6.66666667,10,Oct,1
212124,EE98024,"4,236",Premium,10/10/2019,Medical Leave,"25,866",Suburban,109,20,56,0,1,Personal Auto,Personal L2,Offer 1,Agent,523.2,Four-Door Car,Small,11.66666667,10,Oct,1
438997,JI80257,"9,180",Basic,05/10/2019,Employed,"47,663",Rural,114,35,24,0,8,Personal Auto,Personal L3,Offer 1,Branch,103.7,Sports Car,Medium,26.38379942,10,Oct,1
225222,WY17451,"8,621",Extended,27/10/2019,Unemployed,0,Suburban,87,12,12,1,2,Personal Auto,Personal L3,Offer 1,Call Center,417.6,Four-Door Car,Medium,2.5,10,Oct,1
289926,UI89243,"5,724",Basic,14/10/2019,Employed,"77,646",Suburban,71,3,29,0,6,Personal Auto,Personal L2,Offer 4,Branch,340.8,Four-Door Car,Large,6.04166667,10,Oct,1
693644,XV53746,"16,484",Basic,07/10/2019,Employed,"91,354",Suburban,68,30,26,0,2,Special Auto,Special L2,Offer 2,Agent,361.65,Two-Door Car,Medium,4.88870455,10,Oct,1
334746,ZL45417,"3,467",Extended,05/10/2019,Unemployed,0,Suburban,96,2,53,0,1,Personal Auto,Personal L3,Offer 3,Agent,799.25,Two-Door Car,Small,6.3659681,10,Oct,1
279710,XG92008,"3,215",Extended,15/10/2019,Employed,"24,191",Rural,80,11,32,0,1,Personal Auto,Personal L2,Offer 4,Branch,103.75,Four-Door Car,Medium,24.6746988,10,Oct,1
401786,OQ99704,"3,982",Basic,14/10/2019,Employed,"52,801",Urban,100,21,78,0,1,Personal Auto,Personal L3,Offer 2,Branch,475.2,SUV,Small,16.41414141,10,Oct,1
487212,LF19061,"5,427",Basic,25/10/2019,Employed,"74,561",Urban,68,0,23,1,5,Personal Auto,Personal L3,Offer 3,Web,234.39,Two-Door Car,Medium,6.67263962,10,Oct,1
203184,EP64069,"5,138",Basic,30/10/2019,Employed,"72,264",Urban,64,2,66,0,9,Corporate Auto,Corporate L3,Offer 3,Web,272.65,Four-Door Car,Medium,15.49238951,10,Oct,1
372309,XR87264,"4,381",Premium,08/10/2019,Employed,"20,597",Suburban,112,31,46,0,1,Personal Auto,Personal L2,Offer 2,Agent,615.26,Four-Door Car,Medium,8.37369567,10,Oct,1
194675,FP31685,"7,868",Basic,21/10/2019,Employed,"24,887",Suburban,68,33,6,0,2,Personal Auto,Personal L3,Offer 2,Agent,326.4,Four-Door Car,Medium,1.25,10,Oct,1
913153,AF48816,"5,793",Basic,25/10/2019,Employed,"87,382",Suburban,72,26,65,0,5,Personal Auto,Personal L3,Offer 2,Web,345.6,Four-Door Car,Large,13.54166667,10,Oct,1
629678,XP64922,"2,974",Basic,28/10/2019,Employed,"23,333",Rural,74,8,43,0,1,Corporate Auto,Corporate L3,Offer 4,Agent,5.62,Four-Door Car,Medium,566.19217082,10,Oct,1
488549,SF18484,"19,837",Basic,30/10/2019,Unemployed,0,Suburban,67,22,0,1,2,Personal Auto,Personal L1,Offer 1,Branch,321.6,Four-Door Car,Medium,0,10,Oct,1
571653,TP10619,"4,892",Basic,12/10/2019,Medical Leave,"26,660",Suburban,63,23,40,0,8,Personal Auto,Personal L2,Offer 3,Agent,453.6,Two-Door Car,Medium,5.55555556,10,Oct,1
685599,EL82767,"3,722",Basic,20/10/2019,Unemployed,0,Suburban,109,25,61,2,1,Personal Auto,Personal L3,Offer 3,Agent,523.2,SUV,Medium,12.70833333,10,Oct,1
252203,KC17170,"5,466",Basic,18/10/2019,Employed,"54,422",Rural,68,9,8,0,5,Corporate Auto,Corporate L3,Offer 1,Branch,75.5,Four-Door Car,Medium,7.20529801,10,Oct,1
828395,TB31268,"8,805",Basic,13/10/2019,Employed,"48,990",Suburban,74,3,20,0,2,Personal Auto,Personal L3,Offer 2,Web,355.2,Four-Door Car,Medium,4.16666667,10,Oct,1
